chrom	start	end	chrom_arm	bin_name
19	10000001	1.1e+07	19p	19p_11
19	11000001	1.2e+07	19p	19p_12
19	12000001	1.3e+07	19p	19p_13
19	13000001	1.4e+07	19p	19p_14
19	14000001	1.5e+07	19p	19p_15
19	15000001	1.6e+07	19p	19p_16
19	16000001	1.7e+07	19p	19p_17
19	17000001	1.8e+07	19p	19p_18
19	18000001	1.9e+07	19p	19p_19
19	19000001	2e+07	19p	19p_20
19	20000001	2.1e+07	19p	19p_21
19	21000001	2.2e+07	19p	19p_22
19	22000001	2.3e+07	19p	19p_23
19	23000001	2.4e+07	19p	19p_24
19	24000001	2.5e+07	19p	19p_25
19	25000001	2.6e+07	19p	19p_26
19	26000001	26181781	19pq	19pq_1
19	26181782	2.7e+07	19pq	19pq_2
19	27000001	2.8e+07	19q	19q_1
19	28000001	2.9e+07	19q	19q_2
19	29000001	3e+07	19q	19q_3
19	30000001	3.1e+07	19q	19q_4
19	31000001	3.2e+07	19q	19q_5
19	32000001	3.3e+07	19q	19q_6
19	33000001	3.4e+07	19q	19q_7
19	34000001	3.5e+07	19q	19q_8
19	35000001	3.6e+07	19q	19q_9
19	36000001	3.7e+07	19q	19q_10
19	37000001	3.8e+07	19q	19q_11
19	38000001	3.9e+07	19q	19q_12
19	39000001	4e+07	19q	19q_13
19	40000001	4.1e+07	19q	19q_14
19	41000001	4.2e+07	19q	19q_15
19	42000001	4.3e+07	19q	19q_16
19	43000001	4.4e+07	19q	19q_17
19	44000001	4.5e+07	19q	19q_18
19	45000001	4.6e+07	19q	19q_19
19	46000001	4.7e+07	19q	19q_20
19	47000001	4.8e+07	19q	19q_21
19	48000001	4.9e+07	19q	19q_22
19	49000001	5e+07	19q	19q_23
19	50000001	5.1e+07	19q	19q_24
19	51000001	5.2e+07	19q	19q_25
19	52000001	5.3e+07	19q	19q_26
19	53000001	5.4e+07	19q	19q_27
19	54000001	5.5e+07	19q	19q_28
19	55000001	5.6e+07	19q	19q_29
19	56000001	5.7e+07	19q	19q_30
19	57000001	5.8e+07	19q	19q_31
19	58000001	5.9e+07	19q	19q_32
19	59000001	59128983	19q	19q_33
20	1	1e+06	20p	20p_1
20	1000001	2e+06	20p	20p_2
20	2000001	3e+06	20p	20p_3
20	3000001	4e+06	20p	20p_4
20	4000001	5e+06	20p	20p_5
20	5000001	6e+06	20p	20p_6
20	6000001	7e+06	20p	20p_7
20	7000001	8e+06	20p	20p_8
20	8000001	9e+06	20p	20p_9
20	9000001	1e+07	20p	20p_10
20	10000001	1.1e+07	20p	20p_11
20	11000001	1.2e+07	20p	20p_12
20	12000001	1.3e+07	20p	20p_13
20	13000001	1.4e+07	20p	20p_14
20	14000001	1.5e+07	20p	20p_15
20	15000001	1.6e+07	20p	20p_16
20	16000001	1.7e+07	20p	20p_17
20	17000001	1.8e+07	20p	20p_18
20	18000001	1.9e+07	20p	20p_19
20	19000001	2e+07	20p	20p_20
20	20000001	2.1e+07	20p	20p_21
20	21000001	2.2e+07	20p	20p_22
20	22000001	2.3e+07	20p	20p_23
20	23000001	2.4e+07	20p	20p_24
20	24000001	2.5e+07	20p	20p_25
20	25000001	2.6e+07	20p	20p_26
20	26000001	2.7e+07	20p	20p_27
20	27000001	27869568	20pq	20pq_1
20	27869569	2.8e+07	20pq	20pq_2
20	28000001	2.9e+07	20q	20q_1
20	29000001	3e+07	20q	20q_2
20	30000001	3.1e+07	20q	20q_3
20	31000001	3.2e+07	20q	20q_4
20	32000001	3.3e+07	20q	20q_5
20	33000001	3.4e+07	20q	20q_6
20	34000001	3.5e+07	20q	20q_7
20	35000001	3.6e+07	20q	20q_8
20	36000001	3.7e+07	20q	20q_9
20	37000001	3.8e+07	20q	20q_10
20	38000001	3.9e+07	20q	20q_11
20	39000001	4e+07	20q	20q_12
20	40000001	4.1e+07	20q	20q_13
20	41000001	4.2e+07	20q	20q_14
20	42000001	4.3e+07	20q	20q_15
20	43000001	4.4e+07	20q	20q_16
20	44000001	4.5e+07	20q	20q_17
20	45000001	4.6e+07	20q	20q_18
20	46000001	4.7e+07	20q	20q_19
20	47000001	4.8e+07	20q	20q_20
20	48000001	4.9e+07	20q	20q_21
20	49000001	5e+07	20q	20q_22
20	50000001	5.1e+07	20q	20q_23
20	51000001	5.2e+07	20q	20q_24
20	52000001	5.3e+07	20q	20q_25
20	53000001	5.4e+07	20q	20q_26
20	54000001	5.5e+07	20q	20q_27
20	55000001	5.6e+07	20q	20q_28
20	56000001	5.7e+07	20q	20q_29
20	57000001	5.8e+07	20q	20q_30
20	58000001	5.9e+07	20q	20q_31
20	59000001	6e+07	20q	20q_32
20	60000001	6.1e+07	20q	20q_33
20	61000001	6.2e+07	20q	20q_34
20	62000001	6.3e+07	20q	20q_35
20	63000001	63025520	20q	20q_36
21	1	1e+06	21q	21q_1
21	1000001	2e+06	21q	21q_2
21	2000001	3e+06	21q	21q_3
21	3000001	4e+06	21q	21q_4
21	4000001	5e+06	21q	21q_5
21	5000001	6e+06	21q	21q_6
21	6000001	7e+06	21q	21q_7
21	7000001	8e+06	21q	21q_8
21	8000001	9e+06	21q	21q_9
21	9000001	1e+07	21q	21q_10
21	10000001	1.1e+07	21q	21q_11
21	11000001	1.2e+07	21q	21q_12
21	12000001	1.3e+07	21q	21q_13
21	13000001	1.4e+07	21q	21q_14
21	14000001	1.5e+07	21q	21q_15
21	15000001	1.6e+07	21q	21q_16
21	16000001	1.7e+07	21q	21q_17
21	17000001	1.8e+07	21q	21q_18
21	18000001	1.9e+07	21q	21q_19
21	19000001	2e+07	21q	21q_20
21	20000001	2.1e+07	21q	21q_21
21	21000001	2.2e+07	21q	21q_22
21	22000001	2.3e+07	21q	21q_23
21	23000001	2.4e+07	21q	21q_24
21	24000001	2.5e+07	21q	21q_25
21	25000001	2.6e+07	21q	21q_26
21	26000001	2.7e+07	21q	21q_27
21	27000001	2.8e+07	21q	21q_28
21	28000001	2.9e+07	21q	21q_29
21	29000001	3e+07	21q	21q_30
21	30000001	3.1e+07	21q	21q_31
21	31000001	3.2e+07	21q	21q_32
21	32000001	3.3e+07	21q	21q_33
21	33000001	3.4e+07	21q	21q_34
21	34000001	3.5e+07	21q	21q_35
21	35000001	3.6e+07	21q	21q_36
21	36000001	3.7e+07	21q	21q_37
21	37000001	3.8e+07	21q	21q_38
21	38000001	3.9e+07	21q	21q_39
21	39000001	4e+07	21q	21q_40
21	40000001	4.1e+07	21q	21q_41
21	41000001	4.2e+07	21q	21q_42
21	42000001	4.3e+07	21q	21q_43
21	43000001	4.4e+07	21q	21q_44
21	44000001	4.5e+07	21q	21q_45
21	45000001	4.6e+07	21q	21q_46
21	46000001	4.7e+07	21q	21q_47
21	47000001	4.8e+07	21q	21q_48
21	48000001	48129895	21q	21q_49
22	1	1e+06	22q	22q_1
22	1000001	2e+06	22q	22q_2
22	2000001	3e+06	22q	22q_3
22	3000001	4e+06	22q	22q_4
22	4000001	5e+06	22q	22q_5
22	5000001	6e+06	22q	22q_6
22	6000001	7e+06	22q	22q_7
22	7000001	8e+06	22q	22q_8
22	8000001	9e+06	22q	22q_9
22	9000001	1e+07	22q	22q_10
22	10000001	1.1e+07	22q	22q_11
22	11000001	1.2e+07	22q	22q_12
22	12000001	1.3e+07	22q	22q_13
22	13000001	1.4e+07	22q	22q_14
22	14000001	1.5e+07	22q	22q_15
22	15000001	1.6e+07	22q	22q_16
22	16000001	1.7e+07	22q	22q_17
22	17000001	1.8e+07	22q	22q_18
22	18000001	1.9e+07	22q	22q_19
22	19000001	2e+07	22q	22q_20
22	20000001	2.1e+07	22q	22q_21
22	21000001	2.2e+07	22q	22q_22
22	22000001	2.3e+07	22q	22q_23
22	23000001	2.4e+07	22q	22q_24
22	24000001	2.5e+07	22q	22q_25
22	25000001	2.6e+07	22q	22q_26
22	26000001	2.7e+07	22q	22q_27
22	27000001	2.8e+07	22q	22q_28
22	28000001	2.9e+07	22q	22q_29
22	29000001	3e+07	22q	22q_30
22	30000001	3.1e+07	22q	22q_31
22	31000001	3.2e+07	22q	22q_32
22	32000001	3.3e+07	22q	22q_33
22	33000001	3.4e+07	22q	22q_34
22	34000001	3.5e+07	22q	22q_35
22	35000001	3.6e+07	22q	22q_36
22	36000001	3.7e+07	22q	22q_37
22	37000001	3.8e+07	22q	22q_38
22	38000001	3.9e+07	22q	22q_39
22	39000001	4e+07	22q	22q_40
22	40000001	4.1e+07	22q	22q_41
22	41000001	4.2e+07	22q	22q_42
22	42000001	4.3e+07	22q	22q_43
22	43000001	4.4e+07	22q	22q_44
22	44000001	4.5e+07	22q	22q_45
22	45000001	4.6e+07	22q	22q_46
22	46000001	4.7e+07	22q	22q_47
22	47000001	4.8e+07	22q	22q_48
22	48000001	4.9e+07	22q	22q_49
22	49000001	5e+07	22q	22q_50
22	50000001	5.1e+07	22q	22q_51
22	51000001	51304566	22q	22q_52
X	1	1e+06	Xp	Xp_1
X	1000001	2e+06	Xp	Xp_2
X	2000001	3e+06	Xp	Xp_3
X	3000001	4e+06	Xp	Xp_4
X	4000001	5e+06	Xp	Xp_5
X	5000001	6e+06	Xp	Xp_6
X	6000001	7e+06	Xp	Xp_7
X	7000001	8e+06	Xp	Xp_8
X	8000001	9e+06	Xp	Xp_9
X	9000001	1e+07	Xp	Xp_10
X	10000001	1.1e+07	Xp	Xp_11
X	11000001	1.2e+07	Xp	Xp_12
X	12000001	1.3e+07	Xp	Xp_13
X	13000001	1.4e+07	Xp	Xp_14
X	14000001	1.5e+07	Xp	Xp_15
X	15000001	1.6e+07	Xp	Xp_16
X	16000001	1.7e+07	Xp	Xp_17
X	17000001	1.8e+07	Xp	Xp_18
X	18000001	1.9e+07	Xp	Xp_19
X	19000001	2e+07	Xp	Xp_20
X	20000001	2.1e+07	Xp	Xp_21
X	21000001	2.2e+07	Xp	Xp_22
X	22000001	2.3e+07	Xp	Xp_23
X	23000001	2.4e+07	Xp	Xp_24
X	24000001	2.5e+07	Xp	Xp_25
X	25000001	2.6e+07	Xp	Xp_26
X	26000001	2.7e+07	Xp	Xp_27
X	27000001	2.8e+07	Xp	Xp_28
X	28000001	2.9e+07	Xp	Xp_29
X	29000001	3e+07	Xp	Xp_30
X	30000001	3.1e+07	Xp	Xp_31
X	31000001	3.2e+07	Xp	Xp_32
X	32000001	3.3e+07	Xp	Xp_33
X	33000001	3.4e+07	Xp	Xp_34
X	34000001	3.5e+07	Xp	Xp_35
X	35000001	3.6e+07	Xp	Xp_36
X	36000001	3.7e+07	Xp	Xp_37
X	37000001	3.8e+07	Xp	Xp_38
X	38000001	3.9e+07	Xp	Xp_39
X	39000001	4e+07	Xp	Xp_40
X	40000001	4.1e+07	Xp	Xp_41
X	41000001	4.2e+07	Xp	Xp_42
X	42000001	4.3e+07	Xp	Xp_43
X	43000001	4.4e+07	Xp	Xp_44
X	44000001	4.5e+07	Xp	Xp_45
X	45000001	4.6e+07	Xp	Xp_46
X	46000001	4.7e+07	Xp	Xp_47
X	47000001	4.8e+07	Xp	Xp_48
X	48000001	4.9e+07	Xp	Xp_49
X	49000001	5e+07	Xp	Xp_50
X	50000001	5.1e+07	Xp	Xp_51
X	51000001	5.2e+07	Xp	Xp_52
X	52000001	5.3e+07	Xp	Xp_53
X	53000001	5.4e+07	Xp	Xp_54
X	54000001	5.5e+07	Xp	Xp_55
X	55000001	5.6e+07	Xp	Xp_56
X	56000001	5.7e+07	Xp	Xp_57
X	57000001	5.8e+07	Xp	Xp_58
X	58000001	5.9e+07	Xp	Xp_59
X	59000001	6e+07	Xp	Xp_60
X	60000001	60132011	Xpq	Xpq_1
X	60132012	6.1e+07	Xpq	Xpq_2
X	61000001	6.2e+07	Xq	Xq_1
X	62000001	6.3e+07	Xq	Xq_2
X	63000001	6.4e+07	Xq	Xq_3
X	64000001	6.5e+07	Xq	Xq_4
X	65000001	6.6e+07	Xq	Xq_5
X	66000001	6.7e+07	Xq	Xq_6
X	67000001	6.8e+07	Xq	Xq_7
X	68000001	6.9e+07	Xq	Xq_8
X	69000001	7e+07	Xq	Xq_9
X	70000001	7.1e+07	Xq	Xq_10
X	71000001	7.2e+07	Xq	Xq_11
X	72000001	7.3e+07	Xq	Xq_12
X	73000001	7.4e+07	Xq	Xq_13
X	74000001	7.5e+07	Xq	Xq_14
X	75000001	7.6e+07	Xq	Xq_15
X	76000001	7.7e+07	Xq	Xq_16
X	77000001	7.8e+07	Xq	Xq_17
X	78000001	7.9e+07	Xq	Xq_18
X	79000001	8e+07	Xq	Xq_19
X	80000001	8.1e+07	Xq	Xq_20
X	81000001	8.2e+07	Xq	Xq_21
X	82000001	8.3e+07	Xq	Xq_22
X	83000001	8.4e+07	Xq	Xq_23
X	84000001	8.5e+07	Xq	Xq_24
X	85000001	8.6e+07	Xq	Xq_25
X	86000001	8.7e+07	Xq	Xq_26
X	87000001	8.8e+07	Xq	Xq_27
X	88000001	8.9e+07	Xq	Xq_28
X	89000001	9e+07	Xq	Xq_29
X	90000001	9.1e+07	Xq	Xq_30
X	91000001	9.2e+07	Xq	Xq_31
X	92000001	9.3e+07	Xq	Xq_32
X	93000001	9.4e+07	Xq	Xq_33
X	94000001	9.5e+07	Xq	Xq_34
X	95000001	9.6e+07	Xq	Xq_35
X	96000001	9.7e+07	Xq	Xq_36
X	97000001	9.8e+07	Xq	Xq_37
X	98000001	9.9e+07	Xq	Xq_38
X	99000001	1e+08	Xq	Xq_39
X	100000001	1.01e+08	Xq	Xq_40
X	101000001	1.02e+08	Xq	Xq_41
X	102000001	1.03e+08	Xq	Xq_42
X	103000001	1.04e+08	Xq	Xq_43
X	104000001	1.05e+08	Xq	Xq_44
X	105000001	1.06e+08	Xq	Xq_45
X	106000001	1.07e+08	Xq	Xq_46
X	107000001	1.08e+08	Xq	Xq_47
X	108000001	1.09e+08	Xq	Xq_48
X	109000001	1.1e+08	Xq	Xq_49
X	110000001	1.11e+08	Xq	Xq_50
X	111000001	1.12e+08	Xq	Xq_51
X	112000001	1.13e+08	Xq	Xq_52
X	113000001	1.14e+08	Xq	Xq_53
X	114000001	1.15e+08	Xq	Xq_54
X	115000001	1.16e+08	Xq	Xq_55
X	116000001	1.17e+08	Xq	Xq_56
X	117000001	1.18e+08	Xq	Xq_57
X	118000001	1.19e+08	Xq	Xq_58
X	119000001	1.2e+08	Xq	Xq_59
X	120000001	1.21e+08	Xq	Xq_60
X	121000001	1.22e+08	Xq	Xq_61
X	122000001	1.23e+08	Xq	Xq_62
X	123000001	1.24e+08	Xq	Xq_63
X	124000001	1.25e+08	Xq	Xq_64
X	125000001	1.26e+08	Xq	Xq_65
X	126000001	1.27e+08	Xq	Xq_66
X	127000001	1.28e+08	Xq	Xq_67
X	128000001	1.29e+08	Xq	Xq_68
X	129000001	1.3e+08	Xq	Xq_69
X	130000001	1.31e+08	Xq	Xq_70
X	131000001	1.32e+08	Xq	Xq_71
X	132000001	1.33e+08	Xq	Xq_72
X	133000001	1.34e+08	Xq	Xq_73
X	134000001	1.35e+08	Xq	Xq_74
X	135000001	1.36e+08	Xq	Xq_75
X	136000001	1.37e+08	Xq	Xq_76
X	137000001	1.38e+08	Xq	Xq_77
X	138000001	1.39e+08	Xq	Xq_78
X	139000001	1.4e+08	Xq	Xq_79
X	140000001	1.41e+08	Xq	Xq_80
X	141000001	1.42e+08	Xq	Xq_81
X	142000001	1.43e+08	Xq	Xq_82
X	143000001	1.44e+08	Xq	Xq_83
X	144000001	1.45e+08	Xq	Xq_84
X	145000001	1.46e+08	Xq	Xq_85
X	146000001	1.47e+08	Xq	Xq_86
X	147000001	1.48e+08	Xq	Xq_87
X	148000001	1.49e+08	Xq	Xq_88
X	149000001	1.5e+08	Xq	Xq_89
X	150000001	1.51e+08	Xq	Xq_90
X	151000001	1.52e+08	Xq	Xq_91
X	152000001	1.53e+08	Xq	Xq_92
X	153000001	1.54e+08	Xq	Xq_93
X	154000001	1.55e+08	Xq	Xq_94
X	155000001	155270560	Xq	Xq_95
